region,category,parameter,mode,powertrain,unit,value_2022,value_2023,value_2024,growth_rate,threshold,is_small_base,growth_rate_uncapped,fill_method,growth_2022_2023_pct,applied_growth_rate_pct,uncapped_growth_rate_pct,was_capped,note
Slovenia,Historical,EV sales,Cars,BEV,Vehicles,2300.0,4300.0,8039.130434782608,0.8695652173913043,100.0,False,0.8695652173913043,forward_fill,86.96,86.96,86.96,False,Established market (≥100.0 Vehicles) - historical growth applied
Slovenia,Historical,EV sales share,Cars,EV,percent,6.19999980926514,11.0,19.51612963264617,0.7741936029678336,1.0,False,0.7741936029678336,forward_fill,77.42,77.42,77.42,False,Established market (≥1.0 percent) - historical growth applied
Slovenia,Historical,EV sales,Cars,PHEV,Vehicles,590.0,1000.0,1694.915254237288,0.6949152542372882,100.0,False,0.6949152542372882,forward_fill,69.49,69.49,69.49,False,Established market (≥100.0 Vehicles) - historical growth applied
South Africa,Historical,EV stock share,Cars,EV,percent,0.028000000864267,0.043999999761582,0.06914285425933317,0.571428514408864,1.0,True,0.571428514408864,forward_fill,57.14,57.14,57.14,False,Established market (≥1.0 percent) - historical growth applied
South Africa,Historical,EV sales share,Cars,EV,percent,0.170000001788139,0.28999999165535,0.4947058486794132,0.7058822859117373,1.0,True,0.7058822859117373,forward_fill,70.59,70.59,70.59,False,Established market (≥1.0 percent) - historical growth applied
South Africa,Historical,EV sales,Cars,PHEV,Vehicles,120.0,270.0,607.5,1.25,100.0,False,1.25,forward_fill,125.0,125.0,125.0,False,Established market (≥100.0 Vehicles) - historical growth applied
South Africa,Historical,EV stock,Cars,PHEV,Vehicles,820.0,1300.0,2060.9756097560976,0.5853658536585366,100.0,False,0.5853658536585366,forward_fill,58.54,58.54,58.54,False,Established market (≥100.0 Vehicles) - historical growth applied
South Africa,Historical,EV stock,Cars,BEV,Vehicles,1400.0,2200.0,3457.142857142857,0.5714285714285714,100.0,False,0.5714285714285714,forward_fill,57.14,57.14,57.14,False,Established market (≥100.0 Vehicles) - historical growth applied
South Africa,Historical,EV stock,Cars,FCEV,Vehicles,3.0,3.0,3.0,0.0,100.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
South Africa,Historical,EV sales,Cars,BEV,Vehicles,500.0,810.0,1312.2,0.62,100.0,False,0.62,forward_fill,62.0,62.0,62.0,False,Established market (≥100.0 Vehicles) - historical growth applied
South Africa,Historical,EV charging points,EV,Publicly available fast,charging points,160.0,160.0,160.0,0.0,50.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥50.0 charging points) - historical growth applied
South Africa,Historical,EV charging points,EV,Publicly available slow,charging points,140.0,140.0,140.0,0.0,50.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥50.0 charging points) - historical growth applied
Spain,Historical,EV stock share,Buses,EV,percent,1.10000002384186,1.79999995231628,2.9454543255577277,0.636363557547572,1.0,False,0.636363557547572,forward_fill,63.64,63.64,63.64,False,Established market (≥1.0 percent) - historical growth applied
Spain,Historical,EV sales share,Trucks,EV,percent,0.889999985694885,1.5,2.528089928274851,0.6853932855165671,1.0,False,0.6853932855165671,forward_fill,68.54,68.54,68.54,False,Established market (≥1.0 percent) - historical growth applied
Spain,Historical,EV stock share,Cars,EV,percent,0.939999997615814,1.5,2.3936170273476898,0.5957446848984598,1.0,False,0.5957446848984598,forward_fill,59.57,59.57,59.57,False,Established market (≥1.0 percent) - historical growth applied
Spain,Historical,EV sales share,Cars,EV,percent,8.89999961853027,12.0,16.179775974392673,0.3483146645327226,1.0,False,0.3483146645327226,forward_fill,34.83,34.83,34.83,False,Established market (≥1.0 percent) - historical growth applied
Spain,Historical,EV stock share,Vans,EV,percent,0.370000004768372,0.680000007152557,1.249729739914328,0.8378378334839528,1.0,True,0.8378378334839528,forward_fill,83.78,83.78,83.78,False,Established market (≥1.0 percent) - historical growth applied
Spain,Historical,EV stock share,Trucks,EV,percent,0.035999998450279,0.129999995231628,0.32499998807907,1.5,1.0,True,2.6111111341067432,forward_fill,261.11,150.0,261.11,True,Small base (<1.0 percent) - capped at 150% (was 261.1%)
Spain,Historical,EV sales share,Buses,EV,percent,9.19999980926514,13.0,18.369565598230054,0.41304350755615815,1.0,False,0.41304350755615815,forward_fill,41.3,41.3,41.3,False,Established market (≥1.0 percent) - historical growth applied
Spain,Historical,EV sales share,Vans,EV,percent,3.09999990463257,7.19999980926514,16.722580273615343,1.3225806550850607,1.0,False,1.3225806550850607,forward_fill,132.26,132.26,132.26,False,Established market (≥1.0 percent) - historical growth applied
Spain,Historical,EV sales,Cars,BEV,Vehicles,33000.0,57000.0,98454.54545454546,0.7272727272727273,100.0,False,0.7272727272727273,forward_fill,72.73,72.73,72.73,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV stock,Vans,PHEV,Vehicles,200.0,210.0,220.5,0.05,100.0,False,0.05,forward_fill,5.0,5.0,5.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV sales,Vans,PHEV,Vehicles,94.0,5.0,3.5,-0.3,100.0,True,-0.9468085106382979,forward_fill,-94.68,-30.0,-94.68,True,Small base (<100.0 Vehicles) - capped at 150% (was -94.7%)
Spain,Historical,EV sales,Vans,BEV,Vehicles,3500.0,10000.0,28571.428571428572,1.8571428571428572,100.0,False,1.8571428571428572,forward_fill,185.71,185.71,185.71,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV stock,Vans,BEV,Vehicles,14000.0,24000.0,41142.857142857145,0.7142857142857143,100.0,False,0.7142857142857143,forward_fill,71.43,71.43,71.43,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV stock,Buses,FCEV,Vehicles,6.0,19.0,47.5,1.5,100.0,True,2.1666666666666665,forward_fill,216.67,150.0,216.67,True,Small base (<100.0 Vehicles) - capped at 150% (was 216.7%)
Spain,Historical,EV sales,Buses,FCEV,Vehicles,6.0,13.0,28.16666666666667,1.1666666666666667,100.0,True,1.1666666666666667,forward_fill,116.67,116.67,116.67,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV stock,Buses,BEV,Vehicles,610.0,1200.0,2360.655737704918,0.9672131147540983,100.0,False,0.9672131147540983,forward_fill,96.72,96.72,96.72,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV sales,Buses,PHEV,Vehicles,1.0,29.0,72.5,1.5,100.0,True,28.0,forward_fill,2800.0,150.0,2800.0,True,Small base (<100.0 Vehicles) - capped at 150% (was 2800.0%)
Spain,Historical,EV stock,Buses,PHEV,Vehicles,100.0,72.0,51.839999999999996,-0.28,100.0,True,-0.28,forward_fill,-28.0,-28.0,-28.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV sales,Buses,BEV,Vehicles,250.0,520.0,1081.6000000000001,1.08,100.0,False,1.08,forward_fill,108.0,108.0,108.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV stock,Cars,FCEV,Vehicles,23.0,27.0,31.69565217391304,0.17391304347826086,100.0,True,0.17391304347826086,forward_fill,17.39,17.39,17.39,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV sales,Trucks,BEV,Vehicles,210.0,440.0,921.9047619047619,1.0952380952380953,100.0,False,1.0952380952380953,forward_fill,109.52,109.52,109.52,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV stock,Trucks,BEV,Vehicles,200.0,700.0,2450.0,2.5,100.0,False,2.5,forward_fill,250.0,250.0,250.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV sales,Cars,PHEV,Vehicles,49000.0,65000.0,86224.48979591836,0.32653061224489793,100.0,False,0.32653061224489793,forward_fill,32.65,32.65,32.65,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV stock,Cars,PHEV,Vehicles,130000.0,200000.0,307692.3076923077,0.5384615384615384,100.0,False,0.5384615384615384,forward_fill,53.85,53.85,53.85,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV sales,Cars,FCEV,Vehicles,4.0,4.0,4.0,0.0,100.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV stock,Cars,BEV,Vehicles,96000.0,160000.0,266666.6666666666,0.6666666666666666,100.0,False,0.6666666666666666,forward_fill,66.67,66.67,66.67,False,Established market (≥100.0 Vehicles) - historical growth applied
Spain,Historical,EV charging points,EV,Publicly available fast,charging points,2200.0,6600.0,19800.0,2.0,50.0,False,2.0,forward_fill,200.0,200.0,200.0,False,Established market (≥50.0 charging points) - historical growth applied
Spain,Historical,EV charging points,EV,Publicly available slow,charging points,10000.0,19000.0,36100.0,0.9,50.0,False,0.9,forward_fill,90.0,90.0,90.0,False,Established market (≥50.0 charging points) - historical growth applied
Sweden,Historical,EV sales share,Trucks,EV,percent,4.30000019073486,3.40000009536743,2.688372124588896,-0.20930233847585528,1.0,False,-0.20930233847585528,forward_fill,-20.93,-20.93,-20.93,False,Established market (≥1.0 percent) - historical growth applied
Sweden,Historical,EV stock share,Cars,EV,percent,8.69999980926514,11.0,13.908046281925204,0.264367843811382,1.0,False,0.264367843811382,forward_fill,26.44,26.44,26.44,False,Established market (≥1.0 percent) - historical growth applied
Sweden,Historical,EV sales share,Cars,EV,percent,54.0,60.0,66.66666666666667,0.1111111111111111,1.0,False,0.1111111111111111,forward_fill,11.11,11.11,11.11,False,Established market (≥1.0 percent) - historical growth applied
Sweden,Historical,EV stock share,Trucks,EV,percent,0.360000014305115,0.839999973773956,1.9599997997284002,1.3333331677648794,1.0,True,1.3333331677648794,forward_fill,133.33,133.33,133.33,False,Established market (≥1.0 percent) - historical growth applied
Sweden,Historical,EV stock share,Buses,EV,percent,8.5,10.0,11.764705882352942,0.17647058823529413,1.0,False,0.17647058823529413,forward_fill,17.65,17.65,17.65,False,Established market (≥1.0 percent) - historical growth applied
Sweden,Historical,EV sales share,Buses,EV,percent,17.0,25.0,36.76470588235294,0.47058823529411764,1.0,False,0.47058823529411764,forward_fill,47.06,47.06,47.06,False,Established market (≥1.0 percent) - historical growth applied
Sweden,Historical,EV sales share,Vans,EV,percent,13.0,19.0,27.769230769230774,0.46153846153846156,1.0,False,0.46153846153846156,forward_fill,46.15,46.15,46.15,False,Established market (≥1.0 percent) - historical growth applied
Sweden,Historical,EV stock share,Vans,EV,percent,2.29999995231628,3.5,5.3260870669424545,0.5217391619835582,1.0,False,0.5217391619835582,forward_fill,52.17,52.17,52.17,False,Established market (≥1.0 percent) - historical growth applied
Sweden,Historical,EV sales,Cars,PHEV,Vehicles,67000.0,61000.0,55537.31343283582,-0.08955223880597014,100.0,False,-0.08955223880597014,forward_fill,-8.96,-8.96,-8.96,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV stock,Cars,FCEV,Vehicles,65.0,48.0,35.44615384615385,-0.26153846153846155,100.0,True,-0.26153846153846155,forward_fill,-26.15,-26.15,-26.15,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV sales,Trucks,BEV,Vehicles,340.0,290.0,247.35294117647058,-0.14705882352941177,100.0,False,-0.14705882352941177,forward_fill,-14.71,-14.71,-14.71,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV stock,Cars,PHEV,Vehicles,240000.0,270000.0,303750.0,0.125,100.0,False,0.125,forward_fill,12.5,12.5,12.5,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV stock,Trucks,PHEV,Vehicles,8.0,7.0,6.125,-0.125,100.0,True,-0.125,forward_fill,-12.5,-12.5,-12.5,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV stock,Trucks,BEV,Vehicles,290.0,700.0,1689.655172413793,1.4137931034482758,100.0,False,1.4137931034482758,forward_fill,141.38,141.38,141.38,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV stock,Cars,BEV,Vehicles,200000.0,290000.0,420500.0,0.45,100.0,False,0.45,forward_fill,45.0,45.0,45.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV sales,Cars,FCEV,Vehicles,2.0,2.0,2.0,0.0,100.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV sales,Buses,BEV,Vehicles,210.0,310.0,457.61904761904765,0.47619047619047616,100.0,False,0.47619047619047616,forward_fill,47.62,47.62,47.62,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV sales,Cars,BEV,Vehicles,96000.0,110000.0,126041.66666666666,0.14583333333333334,100.0,False,0.14583333333333334,forward_fill,14.58,14.58,14.58,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV stock,Vans,PHEV,Vehicles,420.0,430.0,440.2380952380952,0.023809523809523808,100.0,False,0.023809523809523808,forward_fill,2.38,2.38,2.38,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV sales,Vans,BEV,Vehicles,5000.0,8700.0,15138.0,0.74,100.0,False,0.74,forward_fill,74.0,74.0,74.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV stock,Vans,BEV,Vehicles,13000.0,21000.0,33923.07692307692,0.6153846153846154,100.0,False,0.6153846153846154,forward_fill,61.54,61.54,61.54,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV stock,Buses,PHEV,Vehicles,93.0,22.0,15.399999999999999,-0.3,100.0,True,-0.7634408602150538,forward_fill,-76.34,-30.0,-76.34,True,Small base (<100.0 Vehicles) - capped at 150% (was -76.3%)
Sweden,Historical,EV stock,Buses,BEV,Vehicles,920.0,1200.0,1565.2173913043478,0.30434782608695654,100.0,False,0.30434782608695654,forward_fill,30.43,30.43,30.43,False,Established market (≥100.0 Vehicles) - historical growth applied
Sweden,Historical,EV stock,Buses,FCEV,Vehicles,2.0,10.0,25.0,1.5,100.0,True,4.0,forward_fill,400.0,150.0,400.0,True,Small base (<100.0 Vehicles) - capped at 150% (was 400.0%)
Sweden,Historical,EV sales,Buses,FCEV,Vehicles,,8.0,8.4,0.05,100.0,True,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
Sweden,Historical,EV sales,Vans,PHEV,Vehicles,,5.0,5.25,0.05,100.0,True,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
Sweden,Historical,EV charging points,EV,Publicly available fast,charging points,2600.0,4500.0,7788.461538461539,0.7307692307692307,50.0,False,0.7307692307692307,forward_fill,73.08,73.08,73.08,False,Established market (≥50.0 charging points) - historical growth applied
Sweden,Historical,EV charging points,EV,Publicly available slow,charging points,15000.0,30000.0,60000.0,1.0,50.0,False,1.0,forward_fill,100.0,100.0,100.0,False,Established market (≥50.0 charging points) - historical growth applied
Switzerland,Historical,EV charging points,EV,Publicly available fast,charging points,2200.0,2800.0,3563.6363636363635,0.2727272727272727,50.0,False,0.2727272727272727,forward_fill,27.27,27.27,27.27,False,Established market (≥50.0 charging points) - historical growth applied
Switzerland,Historical,EV charging points,EV,Publicly available slow,charging points,10000.0,13000.0,16900.0,0.3,50.0,False,0.3,forward_fill,30.0,30.0,30.0,False,Established market (≥50.0 charging points) - historical growth applied
Switzerland,Historical,EV stock,Buses,BEV,Vehicles,150.0,220.0,322.6666666666667,0.4666666666666667,100.0,False,0.4666666666666667,forward_fill,46.67,46.67,46.67,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV sales,Buses,BEV,Vehicles,110.0,770.0,5390.0,6.0,100.0,False,6.0,forward_fill,600.0,600.0,600.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV stock,Buses,FCEV,Vehicles,20.0,15.0,11.25,-0.25,100.0,True,-0.25,forward_fill,-25.0,-25.0,-25.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV stock,Vans,PHEV,Vehicles,190.0,190.0,190.0,0.0,100.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV sales,Vans,BEV,Vehicles,2400.0,3900.0,6337.5,0.625,100.0,False,0.625,forward_fill,62.5,62.5,62.5,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV stock,Buses,PHEV,Vehicles,35.0,35.0,35.0,0.0,100.0,True,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV stock,Vans,BEV,Vehicles,6500.0,10000.0,15384.615384615383,0.5384615384615384,100.0,False,0.5384615384615384,forward_fill,53.85,53.85,53.85,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV stock,Trucks,BEV,Vehicles,360.0,680.0,1284.4444444444443,0.8888888888888888,100.0,False,0.8888888888888888,forward_fill,88.89,88.89,88.89,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV stock,Trucks,FCEV,Vehicles,,80.0,84.0,0.05,100.0,True,0.05,forward_fill,,5.0,5.0,False,5% default growth (no 2022 data)
Switzerland,Historical,EV sales,Cars,BEV,Vehicles,40000.0,53000.0,70225.0,0.325,100.0,False,0.325,forward_fill,32.5,32.5,32.5,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV stock,Cars,BEV,Vehicles,130000.0,180000.0,249230.76923076922,0.38461538461538464,100.0,False,0.38461538461538464,forward_fill,38.46,38.46,38.46,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV sales,Cars,FCEV,Vehicles,72.0,27.0,18.9,-0.3,100.0,True,-0.625,forward_fill,-62.5,-30.0,-62.5,True,Small base (<100.0 Vehicles) - capped at 150% (was -62.5%)
Switzerland,Historical,EV stock,Cars,PHEV,Vehicles,71000.0,96000.0,129802.81690140844,0.352112676056338,100.0,False,0.352112676056338,forward_fill,35.21,35.21,35.21,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV sales,Trucks,BEV,Vehicles,180.0,380.0,802.2222222222223,1.1111111111111112,100.0,False,1.1111111111111112,forward_fill,111.11,111.11,111.11,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV sales,Cars,PHEV,Vehicles,19000.0,23000.0,27842.105263157893,0.21052631578947367,100.0,False,0.21052631578947367,forward_fill,21.05,21.05,21.05,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV stock,Cars,FCEV,Vehicles,210.0,240.0,274.2857142857143,0.14285714285714285,100.0,False,0.14285714285714285,forward_fill,14.29,14.29,14.29,False,Established market (≥100.0 Vehicles) - historical growth applied
Switzerland,Historical,EV stock share,Vans,EV,percent,1.60000002384186,2.29999995231628,3.3062498136423413,0.43749994877725484,1.0,False,0.43749994877725484,forward_fill,43.75,43.75,43.75,False,Established market (≥1.0 percent) - historical growth applied
Switzerland,Historical,EV sales share,Vans,EV,percent,9.60000038146973,13.0,17.604165967139956,0.3541666128569195,1.0,False,0.3541666128569195,forward_fill,35.42,35.42,35.42,False,Established market (≥1.0 percent) - historical growth applied
Switzerland,Historical,EV sales share,Cars,EV,percent,26.0,30.0,34.61538461538461,0.15384615384615385,1.0,False,0.15384615384615385,forward_fill,15.38,15.38,15.38,False,Established market (≥1.0 percent) - historical growth applied
Switzerland,Historical,EV stock share,Cars,EV,percent,4.19999980926514,5.80000019073486,8.009524700052376,0.3809524890787236,1.0,False,0.3809524890787236,forward_fill,38.1,38.1,38.1,False,Established market (≥1.0 percent) - historical growth applied
Switzerland,Historical,EV sales share,Buses,EV,percent,23.0,65.0,183.69565217391306,1.826086956521739,1.0,False,1.826086956521739,forward_fill,182.61,182.61,182.61,False,Established market (≥1.0 percent) - historical growth applied
Switzerland,Historical,EV stock share,Buses,EV,percent,2.0,2.5,3.125,0.25,1.0,False,0.25,forward_fill,25.0,25.0,25.0,False,Established market (≥1.0 percent) - historical growth applied
Switzerland,Historical,EV stock share,Trucks,EV,percent,0.610000014305115,1.20000004768372,2.3606558699532405,0.9672131467909997,1.0,False,0.9672131467909997,forward_fill,96.72,96.72,96.72,False,Established market (≥1.0 percent) - historical growth applied
Switzerland,Historical,EV sales share,Trucks,EV,percent,4.90000009536743,8.19999980926514,13.722448074137496,0.6734693162593209,1.0,False,0.6734693162593209,forward_fill,67.35,67.35,67.35,False,Established market (≥1.0 percent) - historical growth applied
Thailand,Historical,EV charging points,EV,Publicly available fast,charging points,770.0,770.0,770.0,0.0,50.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥50.0 charging points) - historical growth applied
Thailand,Historical,EV charging points,EV,Publicly available slow,charging points,1500.0,1500.0,1500.0,0.0,50.0,False,0.0,forward_fill,0.0,0.0,0.0,False,Established market (≥50.0 charging points) - historical growth applied
Turkiye,Historical,EV sales share,Cars,EV,percent,1.10000002384186,10.0,90.90908893868931,8.090908893868932,1.0,False,8.090908893868932,forward_fill,809.09,809.09,809.09,False,Established market (≥1.0 percent) - historical growth applied
Turkiye,Historical,EV stock share,Cars,EV,percent,0.129999995231628,0.629999995231628,1.57499998807907,1.5,1.0,True,3.846153987229946,forward_fill,384.62,150.0,384.62,True,Small base (<1.0 percent) - capped at 150% (was 384.6%)
Turkiye,Historical,EV stock,Cars,PHEV,Vehicles,2300.0,4900.0,10439.130434782608,1.1304347826086956,100.0,False,1.1304347826086956,forward_fill,113.04,113.04,113.04,False,Established market (≥100.0 Vehicles) - historical growth applied
Turkiye,Historical,EV stock,Cars,BEV,Vehicles,14000.0,77000.0,423500.0,4.5,100.0,False,4.5,forward_fill,450.0,450.0,450.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Turkiye,Historical,EV sales,Cars,PHEV,Vehicles,540.0,2700.0,13500.0,4.0,100.0,False,4.0,forward_fill,400.0,400.0,400.0,False,Established market (≥100.0 Vehicles) - historical growth applied
Turkiye,Historical,EV sales,Cars,BEV,Vehicles,7000.0,66000.0,622285.7142857143,8.428571428571429,100.0,False,8.428571428571429,forward_fill,842.86,842.86,842.86,False,Established market (≥100.0 Vehicles) - historical growth applied
Turkiye,Historical,EV charging points,EV,Publicly available fast,charging points,180.0,800.0,3555.5555555555557,3.4444444444444446,50.0,False,3.4444444444444446,forward_fill,344.44,344.44,344.44,False,Established market (≥50.0 charging points) - historical growth applied
Turkiye,Historical,EV charging points,EV,Publicly available slow,charging points,1800.0,7000.0,27222.222222222223,2.888888888888889,50.0,False,2.888888888888889,forward_fill,288.89,288.89,288.89,False,Established market (≥50.0 charging points) - historical growth applied
United Arab Emirates,Historical,EV sales share,Cars,EV,percent,11.0,13.0,15.363636363636365,0.18181818181818182,1.0,False,0.18181818181818182,forward_fill,18.18,18.18,18.18,False,Established market (≥1.0 percent) - historical growth applied
United Arab Emirates,Historical,EV sales,Cars,PHEV,Vehicles,3900.0,5900.0,8925.641025641025,0.5128205128205128,100.0,False,0.5128205128205128,forward_fill,51.28,51.28,51.28,False,Established market (≥100.0 Vehicles) - historical growth applied
United Arab Emirates,Historical,EV sales,Cars,BEV,Vehicles,15000.0,23000.0,35266.666666666664,0.5333333333333333,100.0,False,0.5333333333333333,forward_fill,53.33,53.33,53.33,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV stock share,Buses,EV,percent,2.70000004768372,4.5,7.499999867545225,0.6666666372322723,1.0,False,0.6666666372322723,forward_fill,66.67,66.67,66.67,False,Established market (≥1.0 percent) - historical growth applied
United Kingdom,Historical,EV sales share,Buses,EV,percent,6.5,17.0,44.46153846153846,1.6153846153846154,1.0,False,1.6153846153846154,forward_fill,161.54,161.54,161.54,False,Established market (≥1.0 percent) - historical growth applied
United Kingdom,Historical,EV sales share,Cars,EV,percent,23.0,24.0,25.043478260869563,0.043478260869565216,1.0,False,0.043478260869565216,forward_fill,4.35,4.35,4.35,False,Established market (≥1.0 percent) - historical growth applied
United Kingdom,Historical,EV stock share,Vans,EV,percent,0.779999971389771,1.29999995231628,2.1666665871937916,0.6666666666666603,1.0,False,0.6666666666666603,forward_fill,66.67,66.67,66.67,False,Established market (≥1.0 percent) - historical growth applied
United Kingdom,Historical,EV sales share,Vans,EV,percent,6.19999980926514,6.5,6.814516338671906,0.048387129026447095,1.0,False,0.048387129026447095,forward_fill,4.84,4.84,4.84,False,Established market (≥1.0 percent) - historical growth applied
United Kingdom,Historical,EV stock share,Cars,EV,percent,2.90000009536743,5.0,8.62068937167828,0.7241378743356559,1.0,False,0.7241378743356559,forward_fill,72.41,72.41,72.41,False,Established market (≥1.0 percent) - historical growth applied
United Kingdom,Historical,EV charging points,EV,Publicly available fast,charging points,6900.0,10000.0,14492.753623188406,0.4492753623188406,50.0,False,0.4492753623188406,forward_fill,44.93,44.93,44.93,False,Established market (≥50.0 charging points) - historical growth applied
United Kingdom,Historical,EV charging points,EV,Publicly available slow,charging points,30000.0,43000.0,61633.333333333336,0.43333333333333335,50.0,False,0.43333333333333335,forward_fill,43.33,43.33,43.33,False,Established market (≥50.0 charging points) - historical growth applied
United Kingdom,Historical,EV stock share,Trucks,EV,percent,0.129999995231628,0.310000002384186,0.7392308077163294,1.3846154904224597,1.0,True,1.3846154904224597,forward_fill,138.46,138.46,138.46,False,Established market (≥1.0 percent) - historical growth applied
United Kingdom,Historical,EV sales share,Trucks,EV,percent,1.10000002384186,2.70000004768372,6.627272817714163,1.4545454446934465,1.0,False,1.4545454446934465,forward_fill,145.45,145.45,145.45,False,Established market (≥1.0 percent) - historical growth applied
United Kingdom,Historical,EV stock,Buses,BEV,Vehicles,1800.0,3000.0,5000.0,0.6666666666666666,100.0,False,0.6666666666666666,forward_fill,66.67,66.67,66.67,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV sales,Buses,BEV,Vehicles,440.0,1300.0,3840.909090909091,1.9545454545454546,100.0,False,1.9545454545454546,forward_fill,195.45,195.45,195.45,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV sales,Cars,PHEV,Vehicles,100000.0,140000.0,196000.0,0.4,100.0,False,0.4,forward_fill,40.0,40.0,40.0,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV stock,Cars,BEV,Vehicles,550000.0,980000.0,1746181.8181818181,0.7818181818181819,100.0,False,0.7818181818181819,forward_fill,78.18,78.18,78.18,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV sales,Cars,FCEV,Vehicles,7.0,25.0,62.5,1.5,100.0,True,2.5714285714285716,forward_fill,257.14,150.0,257.14,True,Small base (<100.0 Vehicles) - capped at 150% (was 257.1%)
United Kingdom,Historical,EV stock,Vans,PHEV,Vehicles,2700.0,2900.0,3114.8148148148143,0.07407407407407407,100.0,False,0.07407407407407407,forward_fill,7.41,7.41,7.41,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV sales,Cars,BEV,Vehicles,270000.0,310000.0,355925.9259259259,0.14814814814814814,100.0,False,0.14814814814814814,forward_fill,14.81,14.81,14.81,False,Established market (≥100.0 Vehicles) - historical growth applied
United Kingdom,Historical,EV sales,Vans,PHEV,Vehicles,410.0,110.0,77.0,-0.3,100.0,False,-0.7317073170731707,forward_fill,-73.17,-30.0,-73.17,True,Small base (<100.0 Vehicles) - capped at 150% (was -73.2%)
United Kingdom,Historical,EV stock,Cars,FCEV,Vehicles,190.0,260.0,355.7894736842105,0.3684210526315789,100.0,False,0.3684210526315789,forward_fill,36.84,36.84,36.84,False,Established market (≥100.0 Vehicles) - historical growth applied
